"MLS #","#Pics","Pics","VirTr","Status","Address","Price","DOM","Lot (SqFt)","City","Class","Age","Property Type","$/SqFt","1/4 Baths","3/4 Baths","Address 2","Annual Rent","Annual Salary","Annual Tax Amount","Area","Area #","Beds","Building Name","Building Number","Building Unit Total","Capitalization Rate","Cash To Assume","City Limits (Y/N)","City Transfer Tax?","Country","County","Days On Market","Current Rent","Date Available","County ID","Elementary School District","Elementary School","Half Baths","High School","High School District","HOA Document Fee","HOA Exist Y/N","HOA Fee","HOA Fee Frequency","HOA Name Text","Lot Acres","Lot Size Area Max Search","Lot Size Area Maximum Units","Lot Size Area Min Search","Lot Size Source","LotSize SqFt County","Max # of Units in Building","Max # of Units in Complex","Middle School","PriceRangeLow","Rent List Price","Sale Price","Sale Price Per SqFt","State","Yard SqFt","Year Built","Zip Code"
"ML81841501","51","https://mlslmedia.azureedge.net/property/MLSL/81841501/e754c15a13d847c690f7fb08133f1b04/2/1?preset=thumb","https://www.12200elmonte.com/","A","12200 S El Monte Road","$3,998,000","0","70,598","Los Altos Hills","RE","44","Single Family Home","$1,241.61",,,,,,,"Los Altos Hills","221","4",,,,,,"Yes",,,"Santa Clara","1",,,"43","Los Altos Elementary","Gardner Bullis Elementary","1","Los Altos High","Mountain View-Los Altos Union High",,"No",,,,"1.6207",,"Square Feet",,"Tax","70,598.00",,,"Ardis G. Egan Intermediate",,,,,"CA",,"1977","94022"
"ML81838067","32","https://mlslmedia.azureedge.net/property/MLSL/81838067/28b95122dfd64ed7924ccbadb269a30e/2/1?preset=thumb","http://www.619wcalifornia.com/","A","619 W California Way","$2,498,000","0","13,760","Redwood City","RE","72","Single Family Home","$1,095.61",,,,,,,"Cordilleras Heights Etc.","336","4",,,,,,,,,"San Mateo","0",,,"41","Redwood City Elementary",,,,"Sequoia Union High",,"No",,,,"0.3159",,"Square Feet",,"Tax","13,760.00",,,,,,,,"CA",,"1949","94062"
"ME221043846","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","34755 E. Towel Rd.","$375,000","0","9,762","Alta","RE","0","Single Family Home","$261.32","0","0",,,,,"Blue Canyon/Norden","12305","4",,,,,,,,,"Placer","0","0",,"31",,,"0",,"Placer Union High",,"No",,,,"0.2241","9,762.00","Square Feet","9,762.00","Tax",,"0",,,,,,"261.32","CA",,"1994","95701"
"CRIV21091405","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","23412 Challis Court","$375,000","0","3,920","Moreno Valley","RE","39","Single Family Home",,,,,,,,"259 - Moreno Valley","31608","3",,,,,,,,,"Riverside","0",,,"33",,,,,"Moreno Valley Unified",,"No","$0",,,"0.0900",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1982","92553"
"ME221043805","44","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/30/32360386-4fde-4183-bc21-baad2d64e95b.jpg?preset=thumb",,"A","2105 E 8th Street","$488,000","0","3,842","Davis","RE","0","Single Family Home","$462.12","0","0",,,,,"Davis E","11403","2",,,,,,,,,"Yolo","0","0",,"58",,,"0",,,,"No",,,,"0.0882","3,842.00","Square Feet","3,842.00","Tax",,"0",,,,,,"462.12","CA",,"1973","95618"
"ME221043298","53","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/29/d88e23ad-aec9-44aa-845b-4e0aa70a8e7c.jpg?preset=thumb",,"A","7517 Sylvan Valley Way","$494,900","0","6,164","Citrus Heights","RE","0","Single Family Home","$270.88","0","0",,,,,"Citrus Heights - 10610","10610","4",,,,,,,,,"Sacramento","0","0",,"34","San Juan Unified",,"0",,"San Juan Unified",,"No",,,,"0.1415","6,164.00","Square Feet","6,164.00","Tax",,"0",,,,,,"270.88","CA",,"2001","95610"
"ML81841516","33","https://mlslmedia.azureedge.net/property/MLSL/81841516/3b47a8a2d67d40449692fc6062bde7e1/2/1?preset=thumb",,"A","13252 Glen Brae Drive","$2,898,000","0","14,238","Saratoga","RE","58","Single Family Home","$1,329.36",,,,,,,"Saratoga","17","4",,,,,,"Yes",,,"Santa Clara","1",,,"43","Saratoga Union Elementary","Argonaut Elementary","1","Saratoga High","Los Gatos-Saratoga Joint Union High",,"No",,,,"0.3269",,"Square Feet",,"Other",,,,"Redwood Middle",,,,,"CA",,"1963","95070"
"ME221043713","79","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/29/db42bb95-f656-472b-8d1f-95701f4ee691.jpg?preset=thumb",,"A","5011 Jardin Lane","$2,595,000","0","43,560","Carmichael","RE","0","Single Family Home","$527.55","0","0",,,,,"Carmichael","10608","4",,,,,,,,,"Sacramento","0","0",,"34","San Juan Unified",,"0",,"San Juan Unified",,"Yes","$1,197","Quarterly",,"1.0000","43,560.00","Square Feet","43,560.00","Tax",,"0",,,,,,"527.55","CA",,"2001","95608"
"BA321029876","34","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/26/4d0d2647-66a3-4231-a4c6-56defe07b567.jpg?preset=thumb",,"A","13 Lower Alcatraz Place C","$995,000","0","2,400","Mill Valley","RE","0","Single Family Home","$946.72","0","0",,,,,"Mill Valley","21161","2",,,,,,,,,"Marin","0","0",,"21",,,"0",,,,"No",,,,"0.0551","2,400.00","Square Feet","2,400.00","Tax",,"0",,,,,,"946.72","CA",,"1934","94941"
"BE40947833","25","//cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40947833/0/120/90/979ef5e37bd1482398cdcfa011dad282/1/b3f21c7aacdac5d6563381abd0b64140/40947833.JPG",,"A","8009 Michigan","$933,500","0","8,500","Oakland","RE","97","Single Family Home","$488.23",,,,,,,"Oakland Zip Code 94605","2605","3",,,,,,,"Yes",,"Alameda","0",,,"1",,,,,,,"No",,,,"0.2000","8,500.00","Square Feet","8,500.00",,,,,,,,,,"CA",,"1924","94605-3617"
"BE40947681","1","//cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40947681/0/120/90/669344819d8e6d60feda129cc31a08a1/1/887612496e207b54921e08f8c0d5cecc/40947681.JPG",,"A","16100 Selborne Dr","$599,000","0","5,169","San Leandro","RE","70","Single Family Home","$570.48",,,,,,,"San Leandro","3100","2",,,,,,,"Yes",,"Alameda","0",,,"1",,,"0",,,,"No",,,,"0.1200","5,169.00","Square Feet","5,169.00",,,,,,,,,,"CA",,"1951","94578"
"ME221002474","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","4345 48 Street","$325,000","0","4,792","Sacramento","RE","0","Single Family Home","$307.47","0","0",,,,,"Sacramento Elder Creek/Fruitridge - 10820","10820","3",,,,,,,,,"Sacramento","0","0",,"34",,,"0",,,,"No",,,,"0.1100","4,792.00","Square Feet","4,792.00","Tax",,"0",,,,,,"307.47","CA",,"1940","95820"
"ML81841518","23","https://mlslmedia.azureedge.net/property/MLSL/81841518/f2d9280dbb1a4034959a706bd90a339f/2/1?preset=thumb","http://www.17emme.com","A","17 A & B Emme Street","$775,000","0","9,191","Freedom","RE","96","Single Family Home","$800.62",,,,,,,"Amesti / Green Valley Road","54","2",,,,,,"No","No",,"Santa Cruz","0",,,"44","Pajaro Valley Unified","Freedom Elementary",,"Watsonville High","Pajaro Valley Unified",,"No",,,,"0.2110",,"Square Feet",,"Tax","9,191.00",,,,,,,,"CA",,"1925","95019"
"ML81841519","24","https://mlslmedia.azureedge.net/property/MLSL/81841519/1b533d7f71794eb89e23ce19b2b0d512/2/1?preset=thumb","http://www.619cayuga.com","A","619 Cayuga Street","$1,395,000","0","6,490","Santa Cruz","RE","123","Single Family Home","$881.80",,,,,,,"East Santa Cruz","42","3",,,,,,"Yes","No",,"Santa Cruz","0",,,"44","Santa Cruz City Elementary","Gault Elementary",,"Harbor High","Santa Cruz City High",,"No",,,,"0.1490",,"Square Feet",,"Tax","6,490.00",,,,,,,,"CA",,"1898","95062"
"TM21-725258","52","https://mediaservice.themls.com/large/21-725258/21-725258_6c1e5ac4-f8ff-4dc1-b67a-2f665eec6c98.jpg?preset=thumb",,"A","3772 Berry Drive","$2,995,000","0","12,041","Studio City","RE",,"Single Family Home",,,"1",,,,,"Other Area",,"5",,,,,,,,,,"0",,,"19",,,"0",,,,"No",,,,"0.2764",,,,"Tax",,,,,,,,,"CA",,"1941","91604"
"ML81841505","84","https://mlslmedia.azureedge.net/property/MLSL/81841505/137b5ec1d7704cd084efce4a711aedc0/2/1?preset=thumb","https://tours.tourfactory.com/tours/tour.asp?t=2865372","A","1848 Poetry Drive","$1,579,000","0","8,486","San Jose","RE","24","Single Family Home","$644.75",,,,,,,"Other Area","5","5",,,,,,,"Yes",,"Santa Clara","1",,,"43","Berryessa Union Elementary","Northwood Elementary",,,"East Side Union High",,"No",,,,"0.1948",,"Square Feet",,"Tax","8,486.00",,,"Morrill Middle",,,,,"CA",,"1997","95131"
"TM21-725420","54","https://mediaservice.themls.com/large/21-725420/21-725420_ec78eb49-d20a-4141-bed3-21b01a5f752c.jpg?preset=thumb","https://mls.ricohtours.com/998efe96-adcc-473a-808a-d72cda7ec66a","A","3170 Linda Vista Road","$2,248,000","0","15,029","Glendale","RE",,"Single Family Home",,,"0",,,,,"Other Area",,"3",,,,,,,,,,"0",,,"19",,,"0",,,,"No",,,,"0.3450",,,,"Other",,,,,,,,,"CA",,"1947","91206"
"ML81841485","36","https://mlslmedia.azureedge.net/property/MLSL/81841485/54ddba2c67f24485a8becd15459b878c/2/1?preset=thumb",,"A","1492 Eagles Nest Lane","$1,050,000","0","7,065","Gilroy","RE","24","Single Family Home","$397.88",,,,,,,"Morgan Hill / Gilroy / San Martin","1","4",,,,,,"Yes","Yes",,"Santa Clara","1",,,"43","Gilroy Unified",,,,"Gilroy Unified",,"No",,,,"0.1622",,"Square Feet",,"Tax","7,065.00",,,,,,,,"CA",,"1997","95020"
"ML81841486","27","https://mlslmedia.azureedge.net/property/MLSL/81841486/285ccd6beca841cfb9ad22ca4db523da/2/1?preset=thumb","https://Tours.MontereyBayVirtualTours.com/440656","A","904 Lexington Drive","$620,000","0","5,712","Salinas","RE","31","Single Family Home","$368.61",,,,,,,"Creekbridge","67","3",,,,,,"Yes","No",,"Monterey","1",,,"27","Alisal Union Elementary",,,,"Salinas Union High",,"No",,,,"0.1311",,"Square Feet",,"Tax","5,712.00",,,,,,,,"CA",,"1990","93906"
"ME221036596","45","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/28/08992145-1074-4ab6-be67-fa412da3de0f.jpg?preset=thumb",,"A","11862 Fire Agate Way","$509,950","0","6,107","Rancho Cordova","RE","0","Single Family Home","$257.94","0","0",,,,,"Rancho Cordova","10742","4",,,,,,,,,"Sacramento","0","0",,"34",,,"0",,,,"Yes","$103","Monthly",,"0.1402","6,107.00","Square Feet","6,107.00","Tax",,"0",,,,,,"257.94","CA",,"2006","95742"
"BA321029755","38","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/28/524b9590-e071-4be1-9139-e6b243efb9a1.jpg?preset=thumb",,"A","495 Oak Brook Court","$1,138,000","0","40,075","Santa Rosa","RE","0","Single Family Home","$503.09","0","0",,,,,"Oakmont","25130","2",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"Yes","$102",,"Oakmont Village Association","0.9200","40,075.00","Square Feet","40,075.00","Seller",,"0",,,,,,"503.09","CA",,"1979","95409"
"ML81841513","32","https://mlslmedia.azureedge.net/property/MLSL/81841513/abc1c4bc69bb4def8e3903995d871052/2/1?preset=thumb",,"A","2415 Pebble Beach Drive","$1,149,888","0","6,296","San Jose","RE","61","Single Family Home","$905.42",,,,,,,"Willow Glen","10","3",,,,,,,,,"Santa Clara","1",,,"43","San Jose Unified",,,,"San Jose Unified",,"No",,,,"0.1445",,"Square Feet",,"Tax","6,296.00",,,,,,,,"CA",,"1960","95125"
"BE40947828","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","1950 Badger Pass Way","$787,497","0","7,481","Antioch","RE","21","Single Family Home","$303.00",,,,,,,"Antioch","6200","5",,,,,,,"No",,"Contra Costa","0",,,"7",,,,,,,"No",,,,"0.1717","7,481.00","Square Feet","7,481.00",,,,,,,,,,"CA",,"2000","94531"
"BA321026933","36","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/17/530117b8-6135-4eee-ac3b-6a62fcfae5e3.jpg?preset=thumb",,"A","1716 Woodward Drive","$674,900","0","7,601","Santa Rosa","RE","0","Single Family Home","$448.74","0","0",,,,,"Santa Rosa-Southeast","25118","3",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"No",,,,"0.1745","7,601.00","Square Feet","7,601.00","Tax",,"0",,,,,,"448.74","CA",,"0","95405"
"TM21-723226","32","https://mediaservice.themls.com/large/21-723226/21-723226_405d4b1c-b3a9-4d67-8b72-3989418db664.jpg?preset=thumb","https://my.matterport.com/show/?m=52sbmqw984i&mls=1","A","5061 E Echo Street","$1,089,000","0","1,662","Other City","RE",,"Single Family Home",,,"0",,,,,"Other Area",,"3",,,,,,,,,,"0",,,"19",,,"1",,,,"Yes",,"Monthly",,"0.0382",,,,"Tax",,,,,,,,,"CA",,"2018","90042"
"ML81841520","35","https://mlslmedia.azureedge.net/property/MLSL/81841520/2f2dba8b22e34ec88772e2813f9a9dac/2/1?preset=thumb",,"A","2405 S Creekside Drive","$449,000","0","7,266","Los Banos","RE","16","Single Family Home","$250.14",,,,,,,"Merced North","20414","4",,,,,,,,,"Merced","0",,,"24","Los Banos Unified",,,,"Los Banos Unified",,"No",,,,"0.1700",,"Square Feet",,"Tax","7,266.00",,,,,,,,"CA",,"2005","93635"
"TM21-723030","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg","https://www.youtube.com/watch?v=cVDbn8auyjc","A","3118 Foxtail Court","$899,000","0","5,000","Thousand Oaks","RE",,"Single Family Home",,,"0",,,,,"Other Area",,"3",,,,,,,,,,"0",,,"57",,,"1",,,,"Yes",,"Monthly",,"0.0414",,,,,,,,,,,,,"CA",,"1994","91362"
"CRMD21091522","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","18515 Madrone Street","$252,500","0","6,014","Tuolumne","RE","45","Single Family Home",,,,,,,,"699 - Not Defined","30012","2",,,,,,,,,"Tuolumne","0",,,"55",,,,,,,"No","$0",,,"0.1381",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1976","95379"
"ML81841521","30","https://mlslmedia.azureedge.net/property/MLSL/81841521/8c331be32f734a979cb855e301921eb9/2/1?preset=thumb","https://urldefense.com/v3/__https://127ParkWatsonPlace39559.f8re.com/__;!!CHCva4lQ!Rb8Q2ZGvK0ha6hNZtzFnjGKyZub7ntmE2yVBjW1i-VfI4L0IPtJpjYPRnPALEyieBpQ$","A","127 Park Watson Place","$1,150,000","0","6,283","San Jose","RE","44","Single Family Home","$604.31",,,,,,,"Blossom Valley - SCC","12","3",,,,,,"Yes","Yes",,"Santa Clara","0",,,"43","Oak Grove Elementary",,"1",,"East Side Union High",,"No",,,,"0.1442",,"Square Feet",,"Tax","6,283.00",,,,,,,,"CA",,"1977","95136"
"BA321014313","63","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/28/5c545356-8877-4cdb-a9ad-1da57fcf5c08.jpg?preset=thumb",,"A","1911 King Street","$699,900","0","7,261","Santa Rosa","RE","0","Single Family Home","$676.23","0","0",,,,,"Santa Rosa-Northeast","25116","2",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"No",,,,"0.1667","7,261.00","Square Feet","7,261.00","Tax",,"0",,,,,,"676.23","CA",,"1948","95404"
"ML81841529","21","https://mlslmedia.azureedge.net/property/MLSL/81841529/f7c6e2ea10404f2da7ae776f2bf3ac4c/2/1?preset=thumb","https://www.tourfactory.com/2861844","A","1183 Solana Drive","$2,425,000","0","6,249","Mountain View","RE","70","Single Family Home","$1,615.59",,,,,,,"Miramonte - SCC","209","4",,,,,,"Yes","Yes",,"Santa Clara","0",,,"43","Mountain View Whisman","Benjamin Bubb Elementary",,"Los Altos High","Mountain View-Los Altos Union High",,"No",,,,"0.1435",,"Square Feet",,"Tax","6,249.00",,,"Isaac Newton Graham Middle",,,,,"CA",,"1951","94040"
"ML81841478","37","https://mlslmedia.azureedge.net/property/MLSL/81841478/79b1a98aae3a4c918d876d7602a319ff/2/1?preset=thumb","https://my.matterport.com/show/?m=VCBDBjeyb3u","A","5180 Narvaez Avenue","$1,399,999","0","6,000","San Jose","RE","46","Single Family Home","$552.70",,,,,,,"Blossom Valley - SCC","12","5",,,,,,,"Yes",,"Santa Clara","1",,,"43","San Jose Unified",,,,"San Jose Unified",,"No",,,,"0.1377",,"Square Feet",,"Other","5,096.00",,,,,,,,"CA",,"1975","95136"
"ML81841497","39","https://mlslmedia.azureedge.net/property/MLSL/81841497/0ad5b8147d5d4351871b724087246201/2/1?preset=thumb",,"A","880 Susan Court","$824,999","0","8,654","Gilroy","RE","44","Single Family Home","$547.08",,,,,,,"Morgan Hill / Gilroy / San Martin","1","3",,,,,,,"No",,"Santa Clara","1",,,"43","Gilroy Unified",,,,"Gilroy Unified",,"No",,,,"0.1987",,"Square Feet",,"Tax","8,654.00",,,,,,,,"CA",,"1977","95020"
"CRNDP2104670","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","1634 Landquist Drive","$1,400,000","0","8,720","Encinitas","RE","34","Single Family Home",,,,,,,,"Other Area",,"5",,,,,,,,,"San Diego","0",,,"37",,,,,,,,,,,"0.2002",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1987","92024"
"TM21-725300","34","https://mediaservice.themls.com/large/21-725300/21-725300_ac0e3138-ca79-4360-a5e0-eefa6329811e.jpg?preset=thumb","https://my.matterport.com/show/?m=qpryXUuqxjr&mls=1","A","118 Union Jack Mall","$3,795,000","0","3,150","Marina Del Rey","RE",,"Single Family Home",,,"0",,,,,"Other Area",,"5",,,,,,,,,,"0",,,"19",,,"1",,,,"Yes",,"Monthly",,"0.0723",,,,,,,,,,,,,"CA",,"2005","90292"
"CRPW21090402","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","14832 San Ardo Drive","$925,000","0","7,955","La Mirada","RE","64","Single Family Home",,,"1",,,,,"M3 - La Mirada","31149","4",,,,,,,,,"Los Angeles","0",,,"19",,,,,,,"No","$0",,,"0.1826",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1957","90638"
"BE40947775","0","//cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40947775/0/120/90/0a096430bac1fe591a5f5815180881b8/1/39f47af812dacdcf95d64e6b3053333b/40947775.JPG","https://drive.google.com/file/d/1Z2AQy6Bd4gWrITadUlj4EKbFw3OSp3j7/view?usp=sharing","A","368 Misty Circle","$998,000","0","2,850","Livermore","RE","5","Single Family Home","$477.74",,,,,,,"Other Area","4000","4",,,,,,,"Yes",,"Alameda","0",,,"1",,,"0",,,,"Yes","$98","Monthly",,"0.0677","2,850.00","Square Feet","2,850.00",,,,,,,,,,"CA",,"2016","94550"
"BA321030391","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","12950 S Highway 101","$425,000","0","10,890","Hopland","RE","0","Single Family Home","$393.52","0","0",,,,,"Talmage/Hopland","25049","3",,,,,,,,,"Mendocino","0","0",,"23",,,"0",,,,"No",,,,"0.2500","10,890.00","Square Feet","10,890.00","Tax",,"0",,,,,,"393.52","CA",,"1992","95449"
"TM21-721636","54","https://mediaservice.themls.com/large/21-721636/21-721636_da495056-e551-409d-81ca-4c9653075279.jpg?preset=thumb","https://vimeo.com/537582696","A","7770 Firenze Avenue","$3,395,000","0","15,460","Los Angeles","RE",,"Single Family Home",,,"0",,,,,"Other Area",,"3",,,,,,,,,,"0",,,"19",,,"0",,,,"No",,,,"0.3549",,,,,,,,,,,,,"CA",,"1938","90046"
"CNSR21087640","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","25171 Barnhill Road","$1,695,000","0","32,019","Saugus","RE","39","Single Family Home",,,,,,,,"CJRC - Circle J Ranch","32286","4",,,,,,,,,"Los Angeles","0",,,"19",,,,,"ABC Unified",,"Yes","$120","Monthly","Circle J Ranch Estates","0.7351",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1982","91350"
"BA321026041","59","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/25/2071dc78-db6f-48e1-aea5-81e160dff028.jpg?preset=thumb","https://youtu.be/RbtyXueja00","A","9200 NE Bennett Valley Road NE","$1,450,000","0","108,900","Glen Ellen","RE","0","Single Family Home","$707.32","0","0",,,,,"Sonoma","25127","3",,,,,,,,,"Sonoma","0","0",,"49",,,"1",,,,"No",,,,"2.5000","108,900.00","Square Feet","108,900.00","Tax",,"0",,,,,,"707.32","CA",,"1946","95442"
"ME221043694","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","7355 Edgewater","$499,900","0","11,761","Chowchilla","RE","0","Single Family Home","$184.94","0","0",,,,,"Madera County","23001","4",,,,,,,,,"Madera","0","0",,"20",,,"0",,,,"Yes","$150","Monthly",,"0.2700","11,761.00","Square Feet","11,761.00","Tax",,"0",,,,,,"184.94","CA",,"2000","93610"
"BA321031353","37","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/29/daea8449-f30b-403e-bfc1-d3d01a39b0a7.jpg?preset=thumb","https://mls.ricohtours.com/a863f22e-6abf-45f6-b784-a958e5116ad4","A","550 Turnberry Terrace","$355,000","0","4,051","Rio Vista","RE","0","Single Family Home","$321.27","0","0",,,,,"Other Area","11509","2",,,,,,,,,"Solano","0","0",,"48",,,"0",,,,"Yes","$215","Monthly","Trilogy@RioVisaMaster","0.0930","4,051.00","Square Feet","4,051.00","Tax",,"0",,,,,,"321.27","CA",,"1999","94571"
"ME221041725","29","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/29/80e617ed-e9d0-45e7-a4d3-ed9244979225.jpg?preset=thumb",,"A","7208 Saffron Way","$499,999","0","8,712","Citrus Heights","RE","0","Single Family Home","$382.85","0","0",,,,,"Citrus Heights - 10621","10621","3",,,,,,,,,"Sacramento","0","0",,"34","San Juan Unified",,"0",,"San Juan Unified",,"No",,,,"0.2000","8,712.00","Square Feet","8,712.00","Tax",,"0",,,,,,"382.85","CA",,"1967","95621"
"BA321027324","23","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/24/2e423d9f-9e61-4837-b06c-92edf93d1737.jpg?preset=thumb",,"A","5120 Parkhurst Drive","$519,000","0","3,498","Santa Rosa","RE","0","Single Family Home","$369.92","0","0",,,,,"Santa Rosa-Northeast","25116","3",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"No",,,,"0.0803","3,498.00","Square Feet","3,498.00","Tax",,"0",,,,,,"369.92","CA",,"1968","95409"
"ME221041958","4","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/30/fe72383d-b601-44c1-91f5-52188bf8d380.jpg?preset=thumb",,"A","9415 Oakley Way","$560,000","0","5,114","Elk Grove","RE","0","Single Family Home","$255.47","0","0",,,,,"10624-Elk Grove","10624","4",,,,,,,,,"Sacramento","0","0",,"34","Elk Grove Unified",,"0",,"Elk Grove Unified",,"No",,,,"0.1174","5,114.00","Square Feet","5,114.00","Tax",,"0",,,,,,"255.47","CA",,"2001","95624"
"ME221041799","19","https://mediarem.metrolist.net/metrolist/listingpics/bigphoto/2021/04/29/d961299b-2b72-4713-9e8d-01caf7184f49.jpg?preset=thumb",,"A","822 Darlington Avenue","$380,000","0","20,038","Placerville","RE","0","Single Family Home","$357.14","0","0",,,,,"Greater Placerville","12701","2",,,,,,,,,"El Dorado","0","0",,"9",,,"0",,"El Dorado Union High",,"No",,,,"0.4600","20,038.00","Square Feet","20,038.00","Tax",,"0",,,,,,"357.14","CA",,"1997","95667"
"BA321029774","1","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/26/ed05a2bc-eb35-4b2d-9cff-c38dbb429764.jpg?preset=thumb",,"A","1626 Dudley Place","$449,900","0","304,920,000","Santa Rosa","RE","0","Single Family Home","$310.28","0","0",,,,,"Santa Rosa-Northwest","25115","3",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"No",,,,"7,000.0000","304,920,000.00","Square Feet","304,920,000.00",,,"0",,,,,,"310.28","CA",,"1974","95401"
"CRSW21088507","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg","https://my.matterport.com/show/?m=cu1a2ABA2et&brand=0","A","41400 Crest Drive","$314,900","0","15,246","Hemet","RE","69","Single Family Home",,,,,,,,"699 - Not Defined","30012","2",,,,,,,,,"Riverside","0",,,"33",,,,,"Hemet Unified",,"No","$0",,,"0.3500",,"Square Feet",,"Tax",,,,,,,,,"CA",,"1952","92544"
"BA321027575","50","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/20/afaa32c5-0ca3-4486-adca-3cbb4b424095.jpg?preset=thumb",,"A","2025 Aster Court","$639,000","0","7,083","Vacaville","RE","0","Single Family Home","$235.45","0","0",,,,,"Vacaville 1","25087","5",,,,,,,,,"Solano","0","0",,"48",,,"0",,,,"Yes","$53","Monthly","To follow","0.1626","7,083.00","Square Feet","7,083.00","Tax",,"0",,,,,,"235.45","CA",,"2016","95688"
"BA321030851","37","https://barimedia.rapmls.com/norcalmls/listingpics/bigphoto/2021/04/28/8879e5dd-db4c-41c1-b198-1a5a2e33f28f.jpg?preset=thumb",,"A","264 Belhaven Circle","$700,000","0","6,599","Santa Rosa","RE","0","Single Family Home","$374.33","0","0",,,,,"Oakmont","25130","3",,,,,,,,,"Sonoma","0","0",,"49",,,"0",,,,"Yes","$102","Monthly","Oakmont","0.1515","6,599.00","Square Feet","6,599.00","Tax",,"0",,,,,,"374.33","CA",,"1966","95409"
"ML81841543","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg","http://www.428n19thstreet.com/","A","428 N 19th Street","$999,000","0","5,698","San Jose","RE","75","Single Family Home","$583.53",,,,,,,"Central San Jose","9","3",,,,,,,"Yes",,"Santa Clara","0",,,"43","San Jose Unified",,,,"San Jose Unified",,"No",,,,"0.1308",,"Square Feet",,"Tax","5,698.00",,,,,,,,"CA",,"1946","95112"
"ME221043734","0","//cdnparap60.paragonrels.com/ParagonImages/Static/120/90/9dadad49f9680cddc44df86663861ae0/NoPhotoAvailable.jpg",,"A","7748 Doneva Avenue","$525,000","0","9,148","Fair Oaks","RE","0","Single Family Home","$255.97","0","0",,,,,"Fair Oaks","10628","3",,,,,,,,,"Sacramento","0","0",,"34","San Juan Unified",,"0",,"San Juan Unified",,"No",,,,"0.2100","9,148.00","Square Feet","9,148.00","Tax",,"0",,,,,,"255.97","CA",,"1978","95628"
